name,review,review_tags,target,가성비,귀여운,넓은,단체,만족,모던,분위기,비주얼,아늑,위생,응대,이색음식,이색테마,클래식,혼자
아로,분위기 굿,,['분위기'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
월남선생 합정역점,얼마전에 집들이에서 월남쌈 맛보고 제대로 전문점에서 맛보고 싶었데.마침 방문한 월남선생 여기가 맛집이네요 쌀국수는 깊은 국물 맛에 엄청 맛있어서 정신없이 먹었네요.월남쌈은 각종 야채들이 정말 싱싱해서 아삭한 식감으로 정말 맛있어요.맥주 사이공도 시켜보세요 궁합이 최고입니다 거기에 가격도 가성비 좋아서 가성비 갓심비 좋아요.강력추천.,"매장이 넓어요, 혼밥하기 좋아요, 친절해요, 음식이 맛있어요, 가성비가 좋아요",['가성비'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
월남선생 합정역점,"월남쌈 채소들도 신선하고 좋았고 쌀국수나 볶음밥도 정말 맛있었다.아빠는 이날 식사하시면서 맛있다고 바로 표현하셨고, 양이 적은 아빠와 동생과 함께 한 식사였는데 양이많아 남기려나 했더니 다 먹었다 사진엔 없지만 통새우 만두도 먹었는데 새우살이 잘 느껴져 식감이 좋다 사장님도 친절하셔서 다음에 또 방문해도 좋겠다 생각했다.","음식이 맛있어요, 매장이 청결해요, 친절해요","['위생', '응대']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
월남선생 합정역점,너무 맛있어서 숨도 안쉬고 먹었어요 베트남직원님도 너무 순수하고 친절하세요 또 오겠습니다,"혼밥하기 좋아요, 친절해요, 가성비가 좋아요, 음식이 맛있어요",['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
월남선생 합정역점,"합정역이랑 가까워서 들려봤는데 쌀국수 한입 먹고 반해버렸어요,, 월남쌈 훈제오리고기 선택해서 라이스페이퍼에 싸먹으면 세상 이런 꿀맛이없습니다.해물볶음밥까지 3메뉴 시켜먹었는데 안남기고 배부르게 잘먹었어요 양도많고 맛도있고 저 여기 이제 단골될것같아여.","양이 많아요, 음식이 맛있어요, 재료가 신선해요, 친절해요, 매장이 청결해요",['만족'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
월남선생 합정역점,검색해서 후기 좋아서 갔는데 친절하시고 음식도 맛있었어요.매장도 넓고 쾌적해서 다음에 또 갈게요 ,"매장이 넓어요, 친절해요, 가성비가 좋아요, 음식이 맛있어요, 특별한 메뉴가 있어요","['넓은', '응대', '위생']",0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
월남선생 합정역점,양도 많고 음식들 다 맛있어요.가게 내부 깨끗하고 좋았어요.,"혼밥하기 좋아요, 가성비가 좋아요, 음식이 맛있어요, 양이 많아요","['위생', '가성비']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
월남선생 합정역점,비 내리는 오늘같은 날씨에 완전 딱인 곳.비도 내리고 기온도 많이 떨어져서 정말 딱 생각나서왔는데 음식도 맛있고 양도 넉넉하고 무엇보다 신선한 재료 오리고기 월남쌈 최고.사장님도 친절하고 음식도 맛있으니 합정 쌀국수는 여기.,"음식이 맛있어요, 재료가 신선해요, 양이 많아요, 친절해요, 매장이 청결해요","['위생', '응대']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
월남선생 합정역점,월남쌈 처음 먹어봤는데 재료가 정말 신선하고 맛있었어요 소고기 하려다 오리고기 했는데 채소들과 잘 어울려서 좋은 선택이었어요 쌀국수는 무난하고 간도 적당했고 무엇보다 사이드 정도로 생각했던 샘플러 모둠 튀김이 진짜 맛있었어요 튀겨서 바로 나온걸 먹었더니 정말 맛있더라고요 기대 안했는데 튀김 안시켰으면 아쉬울뻔.월남쌈 물 식으면 먼저 물어봐서 바꿔주시고 엄청 친절하셔서 또 가고싶어요,"음식이 맛있어요, 재료가 신선해요, 친절해요, 혼밥하기 좋아요","['응대', '위생']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
월남선생 합정역점,좌석도 널널하고 가성비가좋아요.,"가성비가 좋아요, 음식이 맛있어요, 매장이 넓어요","['가성비', '넓은']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
월남선생 합정역점,매장이 넓어요 위치대비 가격은 괜찮아요,"매장이 넓어요, 혼밥하기 좋아요, 양이 많아요",['넓은'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
월남선생 합정역점,사장님도 친절하시고 맛있네요 쌀국수 좋아해서 자주 갈거 같아요,매장이 청결해요,['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
월남선생 합정역점,깔끔하고 맛있어서 재방문의사 100프로입니다.,,['위생'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
월남선생 합정역점,가성비 좋아요.팟타이도 맛있구요,,['가성비'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
월남선생 합정역점,싸고 맛있어요,"가성비가 좋아요, 양이 많아요, 혼밥하기 좋아요",['가성비'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
월남선생 합정역점,진짜 진짜 진짜 인생맛집 여기서 식사하고나면행복해용 새해복 많이 받으시고 사장님 꽃길만 걸으셔요.,,['만족'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
월남선생 합정역점,"푸팟퐁커리랑 쌀국수가 맛있었습니다.특히 쌀국수는 국물도 진하고 좋습니다.거기다 가격까지 저렴하고, 네이버로 예약했다고 연유커피 2잔까지 서비스로 주시고 최고예요.",,['가성비'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
월남선생 합정역점,"통오징어푸팟퐁커리, 나가사키 쌀국수, 연유커피 모두 다 맛있었어요.가격도 착하고 사장님도 친절하셔서 자주 방문할 것 같습니다 ",,"['가성비', '응대']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
월남선생 합정역점,합정역근처맛집이라고 추천받아 친구들과왔는데양도푸짐하고 너무 맛있습니다 가격저렴도해서 자주 점심식사해결하러 와야겠습니다,,['가성비'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
월남선생 합정역점,친절하시고 가격도 저렴한편인데다 맛있습니다.,,"['응대', '가성비']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
월남선생 합정역점,매장이 굉장히 깔끔하고 넓어요 합정역 근처 일이 있어서 갔었는데 혼자 밥먹을 곳 찾다가 우연히 알게된 맛집이네요.앞으로 자주 찾을거 같아요.팟타이 맛있어요,,"['넓은', '위생', '혼자']",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
월남선생 합정역점,합정역에서 1분정도의 거리.가까워서 방문했는데 뜻하지 않은 맛집을 찾았네요 가격도 저렴하고 혼밥하기에도 너무 좋고.물론 맛도 제입에 딱.,,"['가성비', '혼자']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
월남선생 합정역점,메뉴가 다양하고 양도 푸짐해서 좋아요 사이드메뉴들까지 조목조목 맛있습니다 넖은 매장에 친절하시고 회식모임으로도 좋을듯해요,,"['가성비', '넓은', '단체']",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
월남선생 합정역점,다양한 종류의 쌀국수들 넘 맛있어요 넘 친절하셔서 좋아요,,['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
월남선생 합정역점,합정역에서 1분정도만 가면 도착해요 쌀국수에 신선한 재료들을 써서 그런지 맛있네요,,['위생'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
월남선생 합정역점,"가성비 좋은 한끼.일단 국물이 맛있어서 쌀국수가 맛있고, 가격도 정말 착해서 점심으로 먹기 딱이에요 혼밥할때도 좋은 곳이라 종종 애용할 예정입니다.",,"['가성비', '혼자']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
월남선생 합정역점,친절하시고 맛도 좋아요.,,['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
월남선생 합정역점,가성비 괜찮은데 포장하면 300원 추가.,,['가성비'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
스미비클럽,아늑하고 편안한 분위기의 야키토리 오마카세에요 꼬치 하나하나 다 맛있었고 추가로 시킨 홍가리비랑 야끼소바까지 다 맛있었어요 직원분들도 다 친절하세요 특별한 날 특별한 사람들과 즐기기 좋은 거 같아요,"특별한 메뉴가 있어요, 음식이 맛있어요, 친절해요, 특별한 날 가기 좋아요","['아늑', '응대', '분위기']",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
스미비클럽,"여기 메뉴들 모두 맛있어요 가격은 쫌 있어서 자주는 못오겠지만 특별한 날에 가기에도 좋을것 같아요 따로 떨어진 테이블에 앉았는데 3명이상이면 여기가 더 좋아요 따로 앉아있어도 친절하신 사장님, 직원분 덕분에 잘 시켜먹었어요","친절해요, 매장이 청결해요, 특별한 날 가기 좋아요, 음식이 맛있어요","['분위기', '응대']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
스미비클럽,일단 사장님들이 너무 친절하셔서 넘 좋았어요.음식도 친절하신 만큼 너무너무너무 맛있고 재방문 의사 100000입니다짱이에요 진짜.,"음식이 맛있어요, 재료가 신선해요, 친절해요, 매장이 청결해요, 특별한 날 가기 좋아요","['응대', '만족']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
스미비클럽,망원동 최고원탑 꼬치집.신선도와 굽기는 이 가격에서 나올수없다.찐야키토리집이다.고기한점에 술이 막 들어간다.,"음식이 맛있어요, 재료가 신선해요, 친절해요, 매장이 청결해요",['위생'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
빕스 합정역점,"이른 시간 10시반11시쯤 방문했습니다.첫 방문인데 데스크에서부터 매장 안내직원 외 모든 직원들의 안내 및 친절도가 상당히 좋았습니다.빕스를 좋아해서 서울 및 지방의 여러 빕스들을 다녀봤는데 하나같이 다 염도, 당도 등 조절을 잘하여 맛있고 재료들도 신선하네요.다만, 타 매장들보단 매장 규모가 작아서 메뉴 종류가 많이 더 적은것같은데 동일한 가격을 지불하고 메뉴의 가짓수가 차이가 확연히 나니 이 점은 분명 아쉬웠습니다.프랜차이즈 지점마다 이 정도의 차이가 발생하면 프랜차이즈 의미가 퇴색된다고 생각합니다.종합하면 매장 규모의 아쉬움을 제외하면 아주 관리 잘 된 깨끗한 화장실도 만족스럽고 동일 층에 있는 교보문고, 폴바셋까지 제가 좋아하는 브랜드는 모두 있어 높은 점수를 드리고 싶습니다.","음식이 맛있어요, 매장이 청결해요, 인테리어가 멋져요","['응대', '위생']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
빕스 합정역점,매장이 커서 좋아요.사람은 평일에도 많은 편입니다,매장이 넓어요,['넓은'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
빕스 합정역점,예약해서 기다리지 않고 다양하고 신선한 재료로 만든 음식들 맛있게 먹었습니다.,"친절해요, 매장이 청결해요, 재료가 신선해요, 음식이 맛있어요, 단체모임 하기 좋아요",['위생'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
빕스 합정역점,맛있구넓구친절하나 전반적으로음식이많이짜요 ,"가성비가 좋아요, 양이 많아요, 음식이 맛있어요, 특별한 메뉴가 있어요, 재료가 신선해요","['넓은', '응대']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
빕스 합정역점,아이스크림만 먹게된건처음인데 직원분이 친절하셔서 기분이 좋았어요.아 사진 찍고 어.아이스크림 언제 주시나.했더니 저게 모형만 있는거고 아이스크림은 매장안에서 가져다 주셨어요.저게 진짜줄 알고 계속 기다렸다는 맛있는 바니라 먹었어요.토핑도 얹고,친절해요,['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
빕스 합정역점,"대중교통 수단이용하여 접근하기도 좋고, 주차도 편해서 좋습니다.매장 위치가 지하이지만 지하철 연결도 되고 하여 감안 할 수 있어요.매장 청결하게 유지하려고 매우 노력하시더라고요.다른 빕스보다 분들 그릇치워주는 속도 매우 빠르고, 바닥에 뭐 흘린것도 바로 닦으시고 전반적으로 인력풀이 좋은 것 같았습니다.음식이야 지점마다 비슷하여, 뷰 아니면 서비스에서 차이가 큰데 이 지점은 서비스에 만족 했습니다.","음식이 맛있어요, 단체모임 하기 좋아요, 매장이 청결해요, 주차하기 편해요","['위생', '응대']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
빕스 합정역점,직원 분들 친절하시구요 음식이 다양하네요,"주차하기 편해요, 친절해요, 음식이 맛있어요",['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
빕스 합정역점,룸이용시간 2시간이 조금 아쉬웠고 주말이라 사람이 많아서 그랬는지 음식 채워지는게 늦어서 못먹은것도 있네요.직원분들은 친절하셔서 좋았어요,친절해요,['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
빕스 합정역점,"아주 오랜만의 빕스였는데, 음식종류가 아주 다양하진 않지만 하나하나 맛있고 신경써서 만든 음식들이었어요.직원분들도 친절하시고 대응도 빠르시고 매장도 청결하고 모든게 좋았어요.","특별한 메뉴가 있어요, 음식이 맛있어요, 인테리어가 멋져요, 친절해요, 특별한 날 가기 좋아요","['위생', '응대']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
빕스 합정역점,깔끔하고 음식 맛있어요.다른 곳보단 시간에 민감한 거 같아요.,"음식이 맛있어요, 매장이 청결해요",['위생'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
이가네양꼬치 합정점,"1년여만에 갔더니 매장이 넓어진듯요.양갈비는 항상 너무 맛있어요.볶음밥은 파, 달걀섞인 굉장히 기본적인 볶음밥이었어요 온면은 기억이 안 나는데 일행이 예전에 먹었을때 그냥 그랬다해서 안 시켰네요","주차하기 편해요, 매장이 청결해요, 음식이 맛있어요",['넓은'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
이가네양꼬치 합정점,가게도 깔끔하고 다 구워주셔서 편해요.고기는 초벌이 되어서 나오느라 조금 시간이 걸리지만 맛있어요,,"['위생', '응대']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
국제양식,연말에 분위기 있게 식사하기 좋은 곳이었습니다.음식이나 기본 찬이 정갈하고 깔끔했어요.음식은 맛은 좋았지만 특별한 느낌은 없었고 아는 맛에 질좋은 양고기었어요.양이 적어 추가로 34인분 더 시킨 듯 합니다.그리고 화장실은 좁고 청결하진 않았어요.또한 겨울인데도 물이 찬물만 나오더라고요.음식에 신경써주시는 만큼 이런 부분도 개선하면 좋을 것 같아요.잘 먹었습니다.,"인테리어가 멋져요, 특별한 날 가기 좋아요, 음식이 맛있어요",['분위기'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
국제양식,"네이버 예약으로 편하게 먹었고, 직원분들께서 전부 친절하셔서 기분도 좋았습니다 재방문 할 예정입니다","재료가 신선해요, 음식이 맛있어요, 친절해요, 특별한 날 가기 좋아요, 매장이 청결해요",['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
국제양식,분위기도 예쁘고 음식도 맛있었는데.정말 분위기 내러 가기만 좋아요.양갈비 먹으러 간건데 세트는 고기 양이 아쉬웠어요.국물요리세트 시켰는데 양갈비는 거의 맛보기하고 짬뽕이 메인인 기분.그렇다고 고기를 추가하기엔 짬뽕 양이 많았는데 해물도 별로 없었어용 지인 추천 받아 간 곳인데 조금 실망했네요 ,"특별한 날 가기 좋아요, 음식이 맛있어요",['분위기'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
국제양식,최근에 찾은 맛집중에서 제일 잘 찾은 것 같아요 고급진 분위기에 양갈비도 진짜 맛있어요.그리고 짬뽕탕 맛집 꼭드세요,"음식이 맛있어요, 재료가 신선해요, 친절해요, 특별한 날 가기 좋아요, 매장이 청결해요","['분위기', '클래식']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
국제양식,사장님과 직원분들 너무 친절하시고 고기도 잘 구워주셔서 너무 맛있게 잘 먹고 왔어요 먹느라 사진을 찍지 못해서 아쉽네요.양고기를 처음 접한 저희 아이도 잘 먹었어요,"매장이 청결해요, 친절해요, 음식이 맛있어요, 특별한 메뉴가 있어요",['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
국제양식,"분위기도 좋고, 음식도 맛있고, 직원분들 친절합니다.양고기 좋아하시는 분들 추천합니다","특별한 메뉴가 있어요, 재료가 신선해요, 음식이 맛있어요","['분위기', '응대']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
국제양식,연말 분위기에 너무 잘어울리고 식사도 맛있게 잘 먹었습니다 ,"친절해요, 음식이 맛있어요, 인테리어가 멋져요","['분위기', '클래식']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
국제양식,조용하고 자리로 와서 구워주셔서 좋았습니당,"음식이 맛있어요, 단체모임 하기 좋아요","['아늑', '응대']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
국제양식,깔끔하고 맛있어서 친구들이 멀리서 오면 항상 여기에 갑니다.한 5번은 방문한거 같네요 ,"음식이 맛있어요, 재료가 신선해요, 인테리어가 멋져요, 친절해요, 매장이 청결해요","['위생', '만족', '응대', '분위기']",0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
국제양식,"분위기 좋고 음식이 다 맛있어요.양고기, 숙주나물볶음, 야채볶음, 양볶음밥, 매운 짬뽕탕까지 아주 맛있었습니다","음식이 맛있어요, 인테리어가 멋져요, 매장이 청결해요",['분위기'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
국제양식,고기도 너무 부드럽고 구워주시면서 설명도 잘해주셔서 배로 맛있었어요.냄새하나도 안나고 좋아요.다음에 부모님과 또 와야겠어요,"음식이 맛있어요, 인테리어가 멋져요, 친절해요, 특별한 날 가기 좋아요",['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
국제양식,예약 필수 입니다.맛은 정말 좋아요.두명이서 요리 셋트에 고기 추가와 볶음밥 추가를 했어요 아.그리고.고기 저희한테 덜어주시다가 떨어트렸는데 아무 말씀도 없이 저희 앞접시에 주시길래 그건 좀 당황스러웠어요 다른 서비스와 맛은 아주 좋았어요,특별한 날 가기 좋아요,['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
국제양식,지인들과 즐거운 시간을 가질 수 있었습니다 접근성 음식 분위기 모두 좋았습니다,"특별한 메뉴가 있어요, 음식이 맛있어요, 재료가 신선해요",['분위기'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
국제양식,오래간만에 만나 대접할 분이 있다면 질 좋은 건강한 식사를 하고 싶다면 굳.,"음식이 맛있어요, 단체모임 하기 좋아요, 친절해요, 특별한 날 가기 좋아요","['분위기', '위생']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
국제양식,그냥 무조건 가보세요 너무 맛있고 다음에도 여친이랑 또 가야겠어요.,"인테리어가 멋져요, 친절해요, 특별한 날 가기 좋아요, 음식이 맛있어요, 특별한 메뉴가 있어요",['분위기'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
국제양식,양고기 신선하고 맛있게 구워 주십니다.매장 깔끔하고 분위기있습니다.단체모임 갖기는 좋아 보이진 않습니다만 부모님 모시고 가기 좋은 집이란 느낌 입니다.,"매장이 청결해요, 친절해요, 특별한 날 가기 좋아요, 음식이 맛있어요, 재료가 신선해요","['분위기', '위생', '클래식', '응대']",0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
국제양식,"완전 맛있고 , 친절하십니다 양이 조금 적긴 하지만 맛있게 먹었어요","음식이 맛있어요, 재료가 신선해요, 친절해요, 매장이 청결해요, 인테리어가 멋져요",['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
국제양식,"질 좋은 양고기부터 서비스, 인테리어 분위기까지 모두 만족스러웠습니다.","음식이 맛있어요, 재료가 신선해요, 특별한 메뉴가 있어요, 인테리어가 멋져요","['분위기', '응대', '클래식']",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
국제양식,데이트하기 좋아요,"재료가 신선해요, 음식이 맛있어요, 매장이 청결해요, 주차하기 편해요",['분위기'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
국제양식,분위기 좋고 깔끔합니다.,"음식이 맛있어요, 매장이 청결해요","['분위기', '모던']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
국제양식,넘 맛있고 친절하셔서 좋았어요.,"단체모임 하기 좋아요, 특별한 날 가기 좋아요, 친절해요, 주차하기 편해요, 음식이 맛있어요",['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
국제양식,여기저기 양고기 먹으러 다녀봤지만 맛은 솔직히 중간도 안됐어요.맛이라도 있었으면 양은 적어도 상관없었을텐데 가격대비양도 너무 적었어요.고기구워주시는 여자분 매니저분인지 사장님이신지 모르겠는데 손님에게는 친절하게 구워주시는데 같이 일하는 직원분들을 답답하게 느끼시는게 너무 느껴져서 불편했어요.말은 하세요라고하는데 말투에서 짜증이 느껴졌어요.,,['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
국제양식,엄청 친절하시고 깔끔합니다.,"인테리어가 멋져요, 매장이 청결해요, 친절해요, 음식이 맛있어요, 재료가 신선해요","['응대', '위생']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
국제양식,여기는 진짜 저의 숨은 맛집이었는데 요즘은 너무 유명해져서 그래도 맛은 늘 한결같이 맛있어요 고기도 다 구워주고 친절하세용,"양이 많아요, 인테리어가 멋져요, 매장이 넓어요, 친절해요, 특별한 날 가기 좋아요",['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
국제양식,인테리어부터 서비스까지 모두 고급스러워요.양고기 맛있었고 처음부터 끝까지 다 구워서 바로 앞에 서빙해주셔서 좋았어요.오마카세 비슷한 느낌.둘이서 2인세트 먹었고 요리 메뉴는 해물누룽지탕으로 골랐는데 누룽지탕 나오기 전에는 고기 양 부족해서 추가해야하나 했는데 누룽지탕 나온거 보니까 양이 많아서 고기 추가 안하길 잘 했어요.고급진 데이트 장소로 추천합니다.,,"['모던', '응대', '분위기']",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
국제양식,가격대가 약간 있지만 일일히 구워주셔서 먹기 편하고 맛있습니다,"특별한 날 가기 좋아요, 매장이 청결해요, 친절해요, 음식이 맛있어요, 인테리어가 멋져요",['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
국제양식,처음에 같이 일하는 선생님 추천으로 가게 되었는데 지금은 양갈비 먹으러 무조건 여기 찾게 되는 것같아요 시부모님도 모시고가고 주변 지인들 데리고가면 다들 너무 맛있다고하셔서 항상 만족하고 가는 가게입니다.솔직히 말해서 처음 양갈비를 접할때 홍대에 양갈비집으로 유명한 이류 갔다가 너무 별로여서 다시는 양갈비를 먹고 싶지않았는데 여기 오고 나서 양갈비에 대한 생각이 너무 좋아졌어요.인테리어도 되게 고급지고 직원분들도 너무 친절합니다.밑에 리뷰보니 종종 직원분들 불친절하다고 하는데 저는 갈때마다 친절하고 설명도 잘해주셨어요.다음주 회식 또 예약했습니다.번창하시고 잘먹었습니다.,,"['응대', '만족', '모던', '단체']",0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
국제양식,직원분들이 양고기 부위 설명이나 원하는 굽기 정도에 따라서 친절하게 구워주세요.양고기의 거북한 냄새는 하나도 없고 그냥 입에서 녹고 다 다 맛있어요.볶음밥도 진짜 맛잇습니당 꼭 드세욜,"재료가 신선해요, 음식이 맛있어요, 매장이 청결해요, 친절해요, 특별한 날 가기 좋아요",['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
국제양식,서비스와 맛 모두 만족스러웠어요.,"친절해요, 매장이 청결해요, 특별한 날 가기 좋아요, 음식이 맛있어요, 인테리어가 멋져요",['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
국제양식,가격이 저렴하다고 느껴질정도로 맛도좋고 서비스도좋음.그러나.외부에 위치한 화장실이 별로였음,,['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
국제양식,대여섯번째 방문입니다 그만큼 믿고 가는 식당이에요 다른 어느 식당보다도 친절하고 서비스가 만족스러워요 그렇다고 부담스러운것도 아니고 항상 손님 입장에서 편하게 해주세요 고기도 항상 가장 맛있게 적당하게 구워주세요 감사합니다,,"['만족', '응대']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
국제양식,원래 양고기 잘못먹는데 진짜 맛있게 먹었어요.서비스도 좋고 분위기도 좋았습니당 재방문예정.,,"['응대', '분위기']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
국제양식,오픈 시간에 맞추어 예약하고 방문했는데 기본 세팅이 준비되어 있어서 바로 주문하고서는 기다림 없이 먹을수 있어서 좋았어요 일단 모든 음식들이 정갈하고 맛있었습니다 그중 양고기가 단연 최고였어요 사장님께서 직접 구워주셨는데 육즙 가득부드러운 소고기를 먹는듯했고 담백하고 깔끔한 맛에 배부름에도 고기 추가는 후회없는 선택이었어요 고기를 구워주시면서 부위 설명과 소스 설명에 더 맛있게 먹을수 있었던거 같아요 모든게 완벽했던 식사였고 서비스와 친절함에 기분좋은 시간이였습니다,,"['만족', '응대']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
국제양식,양고기 정말 맛있었고 소스고기 부위별 설명도 엄청 자세하고 친절하게 해주셔서 더 맛있었어요 바쁜데도 불구하고 서비스 잘 해주시려고 노력하는게 보였습니다 이시국에 이렇게 붐빈다는건 찐 맛집 인증.정말 맛있어요 분위기 좋은건 말해뭐해입니다 ,,"['응대', '분위기']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
국제양식,다 구워주셔서 편하고 진짜 맛있었어요 주류종류도 많아서 좋았어요,,['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
마부자생삼겹살 합정점,"맛있고, 매장이넓어요.구워주셔서 좋아요","친절해요, 매장이 넓어요","['넓은', '응대']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
마부자생삼겹살 합정점,친절하구 맛있어욤,"음식이 맛있어요, 양이 많아요, 친절해요",['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
마부자생삼겹살 합정점,고기도 직접 구워주시고 파채랑 콩나물이랑 해서 쌈 싸먹음 맛있어요 고기 다먹고 후식으로 볶음밥까지 먹으면 완벽해용 대기시간이 좀 길었지만 맛있게 잘 먹어서 좋아요 ,"음식이 맛있어요, 단체모임 하기 좋아요, 매장이 넓어요, 친절해요",['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
마부자생삼겹살 합정점,고기 맛있어요 고기를 다 구워주니까 구울 걱정 번거로움도 없고 아주 좋습니다 볶음밥도 최고,"음식이 맛있어요, 친절해요, 화장실이 깨끗해요",['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
마부자생삼겹살 합정점,맛있고 친절해요,"음식이 맛있어요, 재료가 신선해요, 매장이 넓어요, 친절해요",['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
마부자생삼겹살 합정점,아주 존맛탱 꾸워주심 짱,,['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
마부자생삼겹살 합정점,구워줘서 좋아요,,['응대'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
