110554,계림원 합정역점,맛있습니다 :),음식이 맛있어요,
110574,계림원 합정역점,맛있고 또 맛있습니다 알바생이 참 친절하네요,,응대
110586,계림원 합정역점,좋아요,,
110590,심야식당 오밤중,"친구보다 일찍 도착하게 됐는데 너무 추운 날이라 가게 안 상황을 살펴보고(2자리 있고, 노웨이팅) 사장님께 일행이 곧 오니 내부에서 기다려도 될까 여쭤보니 주문을 바로해야한다고 하시더군요. 그래서 그냥 밖에서 기다렸습니다. 다행히 친구는 10분 내에 왔습니다. 1인 1주류인점 감안해 대체할 수 있는 논알콜메뉴(음료는 안된다고 하시니)가 있으면 좋겠어요. 술못마셔도 요리를 먹으러 오는 사람이 있으니까요. 의사소통의 오해로 시켰던 맥주 한병이 계산 할때까지 안나왔는데, 취소는 안된다고 하더군요. 그래서 병맥주 받아 나왔습니다. 사장님의 융통성이 많이 아쉽습니다.제약도 너무 많습니다. 1인 가게들이 다 그런지 모르겠어요. 친절하지도 불친절하지도 않지만 음식을 먹는 내내 마음이 불편했습니다. 음식맛은 평이합니다.","대화하기 좋아요, 특별한 메뉴가 있어요, 기본 안주가 좋아요",
110601,심야식당 오밤중,음식도 너무 맛있고 창가자리라 더 분위기가 좋았네요,"음식이 맛있어요, 아늑해요, 대화하기 좋아요, 음악이 좋아요, 매장이 청결해요",분위기
110603,심야식당 오밤중,오랜만에 방문했는데 변함없이 다 맛있고 좋아여 최고👍,"음식이 맛있어요, 특별한 메뉴가 있어요, 아늑해요, 매장이 청결해요, 화장실이 깨끗해요",
110610,심야식당 오밤중,하이볼이랑 맥주 좋네요~ 수플레는 묘한 맛이에요 다음에 가면 다른 음식 시킬 것 같아요 분위기는 좋아요~,술이 다양해요,분위기
110623,심야식당 오밤중,처음 가봤는데 분위기도 너무 좋고 둘이 와서 대화하기 좋은 것 같아요! 노래도 너무 좋고 혼술하기도 좋은 분위기입니다:) 음식들도 정성 가득한 게 눈에 보이고 맛도 너무 맛있게 잘 먹었습니다-! 다음에 또 갈게요~!~!,"음식이 맛있어요, 인테리어가 멋져요, 혼술하기 좋아요, 음악이 좋아요, 대화하기 좋아요","분위기, 아늑, 혼자, 응대"
110625,심야식당 오밤중,"친구 한명과 가면 좋은 곳
두명이상은 아닌것 같아요! ㅎㅎ
자리가 협소해서 ㅠ주변의 목소리가 다들리는 단점이 있으나 음식 메뉴랑 술이 너무 맛있네요! 
주변인들에게 꼭 추천하고픔
밥만먹고 2차는 다른곳에서 얘기해야하네요","기본 안주가 좋아요, 특별한 메뉴가 있어요, 음식이 맛있어요, 음식이 빨리 나와요, 친절해요","분위기, 아늑"
110627,심야식당 오밤중,"담엔 새로운메뉴 먹어보고싶어요 
근데 막상가면 스끼야끼랑 감자수플레를 포기못하겠다 🥹","특별한 메뉴가 있어요, 음식이 맛있어요, 대화하기 좋아요, 인테리어가 멋져요, 화장실이 깨끗해요",
110629,심야식당 오밤중,가끔 이용하는데 매번 또 오고 싶다는 생각이 드는 곳이에요,"음식이 맛있어요, 아늑해요, 대화하기 좋아요, 인테리어가 멋져요",
110662,심야식당 오밤중,맛있어요,"음식이 맛있어요, 아늑해요, 매장이 청결해요",
110673,심야식당 오밤중,분위기도 좋고 맛잇게 잘먹었습니다.,"대화하기 좋아요, 인테리어가 멋져요, 가성비가 좋아요",분위기
110679,심야식당 오밤중,"골목길로 들어와서 조용한 곳에 위치한 작은 가게
내부도 작고 포근한 분위기 너무 좋았어요!
다음에 또 가려구요! 아 안주도 짱 맛있었어용~","술이 다양해요, 특별한 메뉴가 있어요, 기본 안주가 좋아요, 대화하기 좋아요, 인테리어가 멋져요","아늑, 분위기"
110685,심야식당 오밤중,음 정말 모든게 완벽한 곳이에요 부족함이 없는 공간 감사합니다 👍,"화장실이 깨끗해요, 매장이 청결해요, 친절해요, 음식이 맛있어요, 가성비가 좋아요","응대, 위생, 분위기"
110696,심야식당 오밤중,사장님도 친절하시고 맛있습니다!,"음식이 맛있어요, 술이 다양해요, 매장이 청결해요",응대
110704,심야식당 오밤중,"사진을 못올리는게 아쉬운데, 근래에 갔던 가게중에 제일 좋았어요. 소주는 질리는데, 다양한 증류주가 있어서 좋았습니다","술이 다양해요, 음식이 맛있어요, 매장이 청결해요, 인테리어가 멋져요, 음악이 좋아요",
110721,심야식당 오밤중,맛있어요.. 분위기100점 맛100점 사장님100점 안주 맛있어서 맘 놓고 술 마실 기분 납니다. 미역무침 비결이 궁금하네요,"친절해요, 오래 머무르기 좋아요, 화장실이 깨끗해요, 음식이 맛있어요, 특별한 메뉴가 있어요","응대, 분위기"
110728,심야식당 오밤중,맛있게 잘먹었습니다^^,"음식이 맛있어요, 술이 다양해요, 대화하기 좋아요, 음악이 좋아요, 인테리어가 멋져요",
110760,심야식당 오밤중,"스끼야끼 정말 맛있어요.
바닥까지 긁어먹었어요………
생맥주 상태도 매우 좋았고 하이볼도 맛있었습니다^^",,
110805,심야식당 오밤중,"삼야식당 오밤중....
배고파서 동네를 뒤지다가~

예전에 참치를 팔던 식당이 
사라지고 그자리에 
새로운 식당이 생겨서 ~~~
우연히 들어간 식당

아늑하고 예쁜 바테이블에는 
잔잔한 음악이 나오고~
바 가운데에서는 오마카세처럼 멋진 쉐프님이 음식을하고 계시네요~~

음식도 맛있고 분위기도 좋은
심야식당 오밤중 
알군이 추천 드려요",,"혼자, 분위기, 아늑"
110806,심야식당 오밤중,"네이버에서 알게되어서 처음 가봤는데, 분위기도 좋구 음식이 너무 맛있었구 사장님도 친절하시고 센스 있으세용!! 다만 아쉬운점이 있다면 역에서 꽤 떨어져있고 소주를 팔지 않는다는거였어용ㅜㅜ",,"분위기, 응대"
110818,심야식당 오밤중,#맛집 #졸맛탱 #분위기굳,,분위기
110824,스모코 가이즈,"분위기도 좋고 커피맛도 좋은 카페🖤
저녁엔 바로 분위기가 확 바껴서 몇시에 가든 좋은 카페입니다~ 
오늘은 비가 주륵주륵 내려서 더 분위기 좋았어요!","커피가 맛있어요, 디저트가 맛있어요, 대화하기 좋아요, 인테리어가 멋져요",분위기
110828,스모코 가이즈,굿 분위기도 좋아요,특별한 메뉴가 있어요,분위기
110839,스모코 가이즈,밤에 오니까 분위기가 너무 좋아요 !!,"친절해요, 대화하기 좋아요, 인테리어가 멋져요",분위기
110857,스모코 가이즈,"비프파이 진짜 너무너무 맛있어요 ㅠㅠㅠㅠ 맨날 먹고싶어요,,진쫘 직원분들도 너무 친절하시고 좋았습니당","인테리어가 멋져요, 집중하기 좋아요, 사진이 잘 나와요, 친절해요, 매장이 청결해요","이색음식, 응대"
110878,스모코 가이즈,,"인테리어가 멋져요, 대화하기 좋아요",
110889,스모코 가이즈,라떼 산미 없는 원두했는데도 산미가 너무 강해서 놀랐어요ㅠㅠ 쏘쏘에요 ㅇ,,
110894,스모코 가이즈,"케이크가 맛있는 감각적인 카페 :)
합정역과 가깝고 주변이 조용해서 더 좋았던 곳이에요
아기자기한 인테리어도 좋았습니다","좌석이 편해요, 매장이 청결해요, 디저트가 맛있어요, 사진이 잘 나와요","분위기, 귀여운"
110900,스모코 가이즈,커피하고 케이크가 야무지네요! 이상.,"커피가 맛있어요, 디저트가 맛있어요, 가성비가 좋아요, 인테리어가 멋져요, 친절해요",
110901,스모코 가이즈,좋아하는 공간🙆‍♀️,"커피가 맛있어요, 음료가 맛있어요, 사진이 잘 나와요, 대화하기 좋아요, 친절해요",
110908,스모코 가이즈,2번째 방문인데 커피가 아주 맛있네요~,"친절해요, 매장이 청결해요, 커피가 맛있어요",
110914,스모코 가이즈,"티라미수 정말 맛있음 부모님의 원수가 하는 가게라도 모른척 한번 더 와서 먹고싶은 맛
많이 달지도 않고 넣자마자 입안에서 사르르 녹음
치즈케이크도 시럽 뿌리면 너무 달지않을까 했는데 웬걸 환상조합
플랫화이트 마셨는데 꼬소하고 부드러워서 후루룩 잘마심
분위기가 힙하고 좋은거에 비해 맛은 더 좋아서 당황스러운 곳임
담주에 또올게요 번창하세요 👏🏻","커피가 맛있어요, 디저트가 맛있어요, 친절해요, 사진이 잘 나와요, 인테리어가 멋져요",이색테마
110915,스모코 가이즈,달달탱 맛있어요!☺️,"친절해요, 인테리어가 멋져요",
110926,스모코 가이즈,"It has a really cute atmosphere! The owners are really accommodating. Very sweet.
The lavender tea is wonderful. ✨🥰","인테리어가 멋져요, 사진이 잘 나와요, 디저트가 맛있어요, 좌석이 편해요, 친절해요",
110975,스모코 가이즈,쏘쏘~,친절해요,
110997,금문중화요리,"사람이 무척 많고 배달이 많아 한참 기다렸지만, 가성비 좋고 참 맛있어요!!!","특별한 메뉴가 있어요, 가성비가 좋아요, 음식이 맛있어요, 친절해요",가성비
110998,금문중화요리,"매뉴가 모두 맛있어요😛 특히 간짜장이 맛있고, 탕수육도 양이 많고 튀김이 맛있습니당!! 정통 중화요리 같아요 ㅎㅎ","음식이 맛있어요, 가성비가 좋아요, 혼밥하기 좋아요, 친절해요",
110999,금문중화요리,친절하시고 음식도 맛있어요:),"친절해요, 음식이 맛있어요, 혼밥하기 좋아요",응대
111003,금문중화요리,짜장면이 물이 안생기고 맛있엉맛있어요,음식이 맛있어요,
111010,금문중화요리,,음식이 맛있어요,
111011,금문중화요리,"양도 많고 맛있습니다 
직원분들도 친절하시네요","매장이 청결해요, 주차하기 편해요, 음식이 맛있어요, 양이 많아요, 혼밥하기 좋아요","가성비, 응대"
111022,금문중화요리,,"음식이 맛있어요, 재료가 신선해요, 양이 많아요",
111027,금문중화요리,짬뽕국물이 불맛나서 맛있어요 양도 많아요!! 탕수육 소스 맛있고 바삭해요!,"음식이 맛있어요, 재료가 신선해요, 양이 많아요",가성비
111037,금문중화요리,"이집 중국식 냉면 미쳤어요. 
엄청 맛있음요. 특히 땅콩소스 왕창 푼 국물이 아주 예술입니다. 
근데... 면의 양이 좀 줄은 거 같아서 아쉬워요.","음식이 맛있어요, 친절해요, 매장이 청결해요",
111059,금문중화요리,아주 잘 먹었습니다 😋,"음식이 맛있어요, 인테리어가 멋져요, 친절해요, 매장이 청결해요",
111090,금문중화요리,가성비가 뛰어나고 혼밥하기 좋은 접근성도 좋은 매장입니다,"가성비가 좋아요, 음식이 맛있어요, 양이 많아요, 친절해요, 혼밥하기 좋아요",가성비
111104,금문중화요리,항상 감사합니다,"매장이 청결해요, 가성비가 좋아요, 음식이 맛있어요, 양이 많아요, 재료가 신선해요",
111107,금문중화요리,맛있으면서 양도 많고 혼밥하기 좋습니다,"친절해요, 주차하기 편해요, 혼밥하기 좋아요, 음식이 맛있어요, 가성비가 좋아요",혼자
111118,금문중화요리,"금문짬뽕🍜
탕수육小","혼밥하기 좋아요, 음식이 맛있어요, 가성비가 좋아요, 양이 많아요, 친절해요",
111135,금문중화요리,늘 잘 먹고 있어요. 탕수육 조금 더 바삭했으면 하는 바램이 있습니다~,,
111137,금문중화요리,"주방장이 중국인(!)
맛 좋아요",,
111140,금문중화요리,"언제나 부담없이 맛있는 중식을 먹을수있는곳
강추합니다!!!","친절해요, 혼밥하기 좋아요, 음식이 맛있어요",
111141,금문중화요리,항상 그랬듯이 맛있어요,음식이 맛있어요,
111145,금문중화요리,맛있어요,친절해요,
111151,금문중화요리,맛있어요,음식이 맛있어요,
111161,금문중화요리,굿,"음식이 맛있어요, 양이 많아요, 가성비가 좋아요",
111179,금문중화요리,음식도 맛있고 양도 많아요,"양이 많아요, 음식이 맛있어요, 혼밥하기 좋아요",
111208,금문중화요리,짜장면 탕슉세트 맛있어요,,
111212,금문중화요리,여기 집이랑 5정거장인데도 짬뽕먹으러 다님,,
111213,금문중화요리,맛있게 잘 먹었습니다!,,
111232,금문중화요리,잘먹었습니다,,
111259,금문중화요리,맛있었어요~,,
111262,금문중화요리,세트매뉴 양 많아요! 배달도 되는거같아요! 볶음짬뽕 맛있어요~~,,가성비
111265,금문중화요리,좋아여 좋아요,,
111271,금문중화요리,너무 너무 너무 good,,
111276,금문중화요리,리뷰는 처음 써보는데 중식 땡길면 항상 가는 곳이에요~ 잡내 민감한데 탕수육도 잡내없고 잡채밥도 쵝오👍👍,,
111288,금문중화요리,늘 맛있어요,,
111306,금문중화요리,너무 맛있어요,,
111317,금문중화요리,맛있어요. 해물도 듬쁙,,
111322,금문중화요리,친절하고 맛있어요~^^,,
111330,금문중화요리,항상 옳습니다...,,
111335,금문중화요리,맛있어요,,
111349,금문중화요리,잡채밥이 야채가 많고 아삭아삭해서 좋았습니다,,
111383,금문중화요리,넘 맛나요~~!! 단골입니당 ㅎㅎ,,
111397,금문중화요리,맛있습니다 가끔와서 먹는데 요리는 안먹어봤지만 밥종류나 짬뽕 맛있습니다,,
111401,금문중화요리,군만두 괜찮아요,,
111416,금문중화요리,간짜장 늘 맛나요,,
111428,금문중화요리,맛있습니아!,,
111442,마로스쿠키,매장 깨끗하고 쿠키 맛있어요 :),"빵이 맛있어요, 친절해요",위생
111446,마로스쿠키,쿠키 괜찮네요!,"친절해요, 특별한 메뉴가 있어요, 빵이 맛있어요",
111449,마로스쿠키,,"대화하기 좋아요, 인테리어가 멋져요, 사진이 잘 나와요, 빵이 맛있어요, 음료가 맛있어요",
111474,마로스쿠키,존맛.,"빵이 맛있어요, 특별한 메뉴가 있어요",
111476,마로스쿠키,"빵 하나하나 다 맛있어요 ㅠㅠ 개봉하자마자 다 먹어버렸,,❤️",빵이 맛있어요,
111513,마로스쿠키,좋아요~,,
111517,마로스쿠키,답례쿠키 주문했는데 정말 너무 친절히 응대해주시고 맛있게 만들어주셨어요! 신경써서 준비해주셔서 감사합니다~ 받으신분들이 맛있다고 좋아해주셨어요 사장님 정말감사합니다~:),,응대
111525,마로스쿠키,황치즈쿠키와 버터스카치쿠키 맛있어요,,
111530,마로스쿠키,맛있어요,,
111533,마로스쿠키,.,,
111562,마로스쿠키,마로스커피 맛있어요~!!,,
111565,마로스쿠키,,,
111569,소풍가는날,"최애김밥집입니다. 양도 많고 재료도 건강한데 맛도 좋아요!
쪼꼬미는 다른 곳에 없는 특별한 메뉴인데 매번 주문하는 메뉴입니다. 쪼꼬만게.. 계속 생각나는 맛이구요. 매참과 매콤제육은 맵찔이도 도전(?)할 수 있을 정도입니다. 재료가 신선하고 가공육이 들어가지 않는 김밥을 선호한다면 강추입니다. 
양도 많아요. 편의점 김밥 늘 두개씩 먹는데 소풍가는날 김밥은 한줄이면 충분합니다","음식이 맛있어요, 특별한 메뉴가 있어요, 양이 많아요, 친절해요, 혼밥하기 좋아요","위생, 가성비"
111572,소풍가는날,"크리스마스 분위기 소품이 너무 귀여워요 휴지가 이렇게 귀여울 일인가요 ㅠㅠ 방문할 때마다 사장님이 친절하게 해주셔서 너무 좋아요,, ! 유부김밥 야채김밥 주문했는데 아니 크기 무슨 일이에요 입 작으신 분들은 단단히 입 운동하고 드세요!! 사장님 적게 일하시고 많이 버세요 오늘도 잘 먹겠습니당!","친절해요, 매장이 청결해요, 음식이 맛있어요, 재료가 신선해요, 양이 많아요","분위기, 귀여운, 응대"
111575,소풍가는날,"항상 맛있게 잘 먹고 있어요! 
매장도 너무 깔끔/귀욤하고 사장님들께서 넘 좋으셔서 가게 갔다가 나오면 기분이 좋아요! 
소풍김밥 어떤 메뉴든 맛있어서 많이 먹게 되는 매직 ..
글고 이 꼬마김밥은 뭐죵? 왜 이렇게 맛있는거죠? 서비스까지 맛있으면 어떡하죠!!","음식이 맛있어요, 재료가 신선해요, 양이 많아요, 친절해요, 매장이 청결해요","위생, 귀여운"
111580,소풍가는날,"재료가 신선하고 양도 많아요!!!
포장박스에 김밥을 넣어주셔서, 포장해서 먹기도 편하고 맛있어용..😘

단골 예약이요 자주 갈게요~~!!","혼밥하기 좋아요, 사진이 잘 나와요, 아늑해요, 양이 많아요, 음식이 맛있어요",위생
111584,소풍가는날,"기본 야채김밥부터 먹어보려고요.
재료 신선하니, 깔끔한 맛이에요.
제가 좋아하는 우엉 많이 들어가있어서 좋아요.
네이버이벤트로 오픈기념 쪼꼬미 김밥 1줄을 서비스로 받았어요. 이건 또 더 맛있네요?
다른메뉴도 더 먹어봐야겠어요.","혼밥하기 좋아요, 친절해요, 매장이 청결해요, 재료가 신선해요, 음식이 맛있어요",
111586,소풍가는날,양 진짜 많네요..!.!.!.! 엄청 맛있어용,"음식이 맛있어요, 양이 많아요, 특별한 메뉴가 있어요, 포장이 깔끔해요, 친절해요",가성비
111597,소풍가는날,"손님들의 추천으로 가봤는데 채소를 좋아하지 않음에도 불구하고 너무 맛있게 먹었어요 ㅋ

다이어트를 하는중인데 밥도둑은 약간 양심에 가책을 덜어주는 느낌 ㅋㅋ 게다가 너무 맛있음 ㅋ
처음엔 가격이 좀 있나 했는데 이게 남을까 할정도로 크고 양이 많아요 

 재료도 신선하고 하여튼 인테리어도 상큼하고 여자들이 딱 좋아할 음식점이 생겨서 좋아용 ㅋㅋ

알림추가하고 받은 서비스 쪼꼬미 대박!!! 개인적으로 강추함","매장이 청결해요, 친절해요, 재료가 신선해요, 음식이 맛있어요, 혼밥하기 좋아요","가성비, 귀여운"
111601,소풍가는날,최애 김밥집♥️,"아늑해요, 포장이 깔끔해요, 매장이 청결해요, 음식이 맛있어요, 특별한 메뉴가 있어요",
111618,소풍가는날,사장님 친절하시고 너무 맛있어요!~~~ 도장깨기해야겠습니다,"친절해요, 포장이 깔끔해요, 혼밥하기 좋아요, 음식이 맛있어요, 재료가 신선해요",응대
111634,소풍가는날,"밥도둑도 맛있고
서비스 네이버 쿠폰으로 받은 작은 꼬마말이도 맛있어요 ~","음식이 맛있어요, 재료가 신선해요, 인테리어가 멋져요, 친절해요, 매장이 청결해요",
111647,소풍가는날,와 너무 맛있어요! 담에 또 갈거에용~,"음식이 맛있어요, 양이 많아요",
111649,소풍가는날,지나가다 새로 생겼길래 가봤는데 매장도 깔끔하고 김밥 넘 맛있어요~~!! 샐러드김밥 강추!! ㅎㅎ 직원분도 친절하고 담에 또 갈께욤~~,"인테리어가 멋져요, 혼밥하기 좋아요, 음식이 맛있어요, 재료가 신선해요, 친절해요","위생, 응대"
111652,소풍가는날,아삭아삭 너무 맛있어요. 중독되는맛!!,"음식이 맛있어요, 재료가 신선해요, 매장이 청결해요, 친절해요, 혼밥하기 좋아요",
111667,소풍가는날,맛나요,혼밥하기 좋아요,
111674,소풍가는날,맛있네요,"매장이 청결해요, 건강한 맛이에요, 재료가 신선해요, 음식이 맛있어요, 양이 많아요",
111692,밀루앤라떼,"우선, 저희 반려견과 동반이 되서 좋았어요^^ 세심하게 강아지까지 챙겨주시는 모습이 좋았습니다. 명란오일파스타는 짭조름하면서 감칠맛이 좋아 맛있게 먹었고 프렌치토스트는 촉촉하고 고소하게 맛이 좋았어요! 합정에 간다면 또 들리고 싶은 카페입니다^^ 커피맛도 좋았고 많이들 테이크아웃하시더라구요! 편안한 분위기와 맛있는 음식과 커피 아주 좋았습니다","대화하기 좋아요, 친절해요, 특별한 메뉴가 있어요, 가성비가 좋아요",아늑
111695,밀루앤라떼,맛있어요~,"친절해요, 사진이 잘 나와요, 대화하기 좋아요, 뷰가 좋아요, 가성비가 좋아요",
111702,밀루앤라떼,아주 맛있어요 : ),좌석이 편해요,
111703,밀루앤라떼,"프렌치토스트 맛집.....
프렌치토스트 두번 먹었습니다 ㅎ ^_^
인테리어 예쁘고 전신거울 있어서 인생샷 건지기 가능

위치도 좋아요 해도 잘들어오고 밝고 분위기 예뻐요

밤에는 또 어떤 느낌인지 궁금하네요 
나중에 친구들 데리고 밤에 가볼게요!

+테라스 좌석도 너무너무ㅜ예쁘던데 한번만 잘 닦아주세용 먼지시져시져","커피가 맛있어요, 디저트가 맛있어요, 가성비가 좋아요, 인테리어가 멋져요, 사진이 잘 나와요",분위기
111707,밀루앤라떼,굿,커피가 맛있어요,
111714,밀루앤라떼,"커피도 파스타도 너무 맛있고요, 매장 곳 곳 세심한 배려가 보여요. 강아지 물그릇부터 리드줄 고정하는 곳까지 있고요. 창가로 보이는 풍경도 예뻐요.","매장이 청결해요, 친절해요, 디저트가 맛있어요, 특별한 메뉴가 있어요, 뷰가 좋아요",분위기
111726,밀루앤라떼,새콤달콤 레모네이드 마이 넘버 투 페이보릿!!!,"좌석이 편해요, 매장이 청결해요, 친절해요, 음료가 맛있어요, 집중하기 좋아요",
111745,밀루앤라떼,여유롭게 브런치 즐길 수 있는 포근한 카페네용☺️ 직원분이 정말 친절하셨구요 음식도 음료도 진짜 맛있었어요!!! 새로 생겨서 그런지 인테리어도 깔끔하구요 애견동반이라 하니 조만간 강아지 데리고 또 와야겠습니다ㅎㅎ,,"아늑, 응대, 분위기, 모던"
111753,밀루앤라떼,맛있어요,"인테리어가 멋져요, 음료가 맛있어요, 가성비가 좋아요",
111761,밀루앤라떼,분위기도 좋고 예뻐요!,,분위기
111767,밀루앤라떼,좋아요!,,
111771,리얼커피,커피&디저트 넘 맛있었어요! 애견 동반도 가능하고 너무 친절하셔서 또 가야겠어요 :),"친절해요, 디저트가 맛있어요, 커피가 맛있어요",
111776,리얼커피,깔끔하면서도 아늑한 분위기가 좋아요,"친절해요, 매장이 청결해요, 좌석이 편해요","아늑, 모던"
111780,리얼커피,소이라떼 맛있어용,"대화하기 좋아요, 친절해요, 커피가 맛있어요",
111788,리얼커피,리얼커피는 사랑입니다~^^,"인테리어가 멋져요, 대화하기 좋아요, 친절해요",
111799,리얼커피,디저트 맛있어요,디저트가 맛있어요,
111800,리얼커피,디저트가 맛있네요!,디저트가 맛있어요,
111802,리얼커피,팥알갱이는 싫지만 팥맛은 좋은 사람에게 딱인 팥빙수👍🏻 ㅋㅋㅋ,"디저트가 맛있어요, 친절해요",
111823,리얼커피,"몇년째 단골카페예요💞 부모님과 점심식사후 빠지지않는 곳! 애견입장이 가능해서 카페에 있다보면 귀여운 멍뭉이들 자주 볼수있어 좋아요ㅎㅎ 사장님 항상 친절하게 맞이해주시고, 엄마아빠는 커피맛있어서 좋아하고 저는 여름에 파는 저 우유팥빙수를 너무너무 좋아해서 매주 먹는중… 여기 빙수먹고부터 이것밖에 생각안나요ㅠㅠ","커피가 맛있어요, 디저트가 맛있어요, 음료가 맛있어요, 인테리어가 멋져요, 대화하기 좋아요",응대
111830,리얼커피,긋,커피가 맛있어요,
111836,리얼커피,편안한 분위기고 케이크도 독특해요,"인테리어가 멋져요, 대화하기 좋아요, 디저트가 맛있어요","이색음식, 아늑, 분위기"
111840,리얼커피,분위기가 편안해요♥,,"아늑, 분위기"
111845,리얼커피,맛있어요 ㅎㅎ,"매장이 청결해요, 친절해요, 음료가 맛있어요, 디저트가 맛있어요, 커피가 맛있어요",
111849,리얼커피,#감귤차 #모닝참치롤 강추합니다! 분위기도 좋고 깔끔하고 맛도 최고입니다 ! 리얼커피지만 리얼tea도 맛있어요 :),,"분위기, 모던"
111853,리얼커피,완전맛있어요❤️,,
111859,리얼커피,커피가 맛있어요!,,
111860,리얼커피,굿,,
111871,리얼커피,,,
111894,리얼커피,맛있어요,,
111913,리얼커피,우연찮게 지나가다 들른카페인데 메뉴종류도 다양하고 좌석도 꽤많아서 괜찮았던것같습니다. 특히 편하게 쉴수있는 좌식 좌석이 1층2층으로 두좌석이있어서 앉아보고싶었어여ㅋㅋㅋㅋ그리고 음료시키면 짭잘한 프레첼과자를 조금 같이 나오더라구요~사소한거지만 이런 소소한 서비스에서 기분이좋아지네여♥,,"넓은, 아늑, 응대"
111917,연희중식 마포합정본점,"짬뽕을 반으로 나눠주셔서 아주 좋아요
소식좌 아니구, 위생적으로 그릇 🥣
2개에 “1인분을 나눠드릴까요?”
라고 여쭤보셔서 참 좋았어요!


세트2소(탕수육+크림새우)
27,000 1 27,000원
연희백짬뽕
9,000 1","음식이 맛있어요, 재료가 신선해요",응대
111943,연희중식 마포합정본점,굿,음식이 맛있어요,
111951,연희중식 마포합정본점,맛잇어용,"혼밥하기 좋아요, 음식이 맛있어요",
111962,연희중식 마포합정본점,탕수육 맛집,"음식이 맛있어요, 재료가 신선해요",
111972,연희중식 마포합정본점,굳,친절해요,
111976,연희중식 마포합정본점,좋아요,친절해요,
111977,연희중식 마포합정본점,맛있네요 하트,,
111992,연희중식 마포합정본점,탕수육이 진짜 맛있어요. 촉촉하고 부드럽고 깐풍새우도요! 볶음밥은 조금 아쉬웠어요!,,
112014,연희중식 마포합정본점,좋아요,,
112016,연희중식 마포합정본점,맛이 예전이랑 변한 거 같아요 전반적으로 간이 너무 안된 느낌이긴한데 이건 담백한 걸 좋아하는 사람이라면 좋을 거 같으니 개인차가 있을 듯 해요 하지만 탕수육에서는 돼지고기 냄새가 너무 많이 나서 정말 놀랬어요..,,
112026,연희중식 마포합정본점,"짬뽕이랑 탕수육 진짜 맛있어요🤍
중국집중에 젤 좋아해요 여기
근데 짜장면도 되게 맛있었는데 맛이 변한 것 같아 아쉬워요ㅠㅠ",,
112033,연희중식 마포합정본점,맛있어요.,,
112049,연희중식 마포합정본점,굳,,
112060,연희중식 마포합정본점,너무 맛잇어용,,
112063,연희중식 마포합정본점,연희중식 점심때 사람 많지만... 탕수육이랑 짬뽕 조합 넘 맛있어요 자주갑니당,,
112074,연희중식 마포합정본점,"탕수육의 끝판왕!
몇년 째 단골인데 어딜가도 이 집만한 탕수육을 먹어보지 못했네요. 다른 요리들도 다 수준급으로 맛있는데 탕수육은 꼭 주문 필수입니다.",,
112083,연희중식 마포합정본점,최고에요!!!!,,
112090,연희중식 마포합정본점,탕수육 튀김옷부터가 정말 부드러워서 탕수육 먹으러 꼭 가보길 권합니다!,,
112106,브라운시티 로스팅랩,밀크티 맛있어용,좌석이 편해요,
112109,브라운시티 로스팅랩,커피맛있어용,친절해요,
112124,브라운시티 로스팅랩,커피맛 굿~ 원두 종류가 다양해서 취향따라 골라 드실 수 있어요! 사장님도 친절하시고 인테리어도 깔끔합니다💕 이야기 하기도 좋고 공부하기도 괜찮은 카페네요😊,"커피가 맛있어요, 친절해요, 매장이 청결해요, 대화하기 좋아요, 집중하기 좋아요","응대, 아늑, 모던"
112127,브라운시티 로스팅랩,맛은 걍 무난 창이 커서 예쁘더라구요,뷰가 좋아요,분위기
112144,브라운시티 로스팅랩,굿,"대화하기 좋아요, 커피가 맛있어요, 특별한 메뉴가 있어요",
112145,브라운시티 로스팅랩,유자미자 맛있어요,커피가 맛있어요,
112153,브라운시티 로스팅랩,레몬에이드 찐이에요 ㅎㅎ 맛있어요,"커피가 맛있어요, 음료가 맛있어요, 대화하기 좋아요",
112160,브라운시티 로스팅랩,좋아요,커피가 맛있어요,
112163,브라운시티 로스팅랩,"맛있네요! 특히 밀크티 대박
크레이프는 조콤 아쉽 ㅠㅠ
커피는 제 취향은 조큼 아니지만
그래도 맛나요!","인테리어가 멋져요, 화장실이 깨끗해요",
112173,브라운시티 로스팅랩,커피 맛있네요,커피가 맛있어요,
112184,브라운시티 로스팅랩,음료 ㄴ넘 적어요,디저트가 맛있어요,
112185,브라운시티 로스팅랩,,"커피가 맛있어요, 대화하기 좋아요",
112187,브라운시티 로스팅랩,생카때문에 다녀왔는데 매장도 넓고 깔끔했고 밀크티 먹었는데 완전 맛있었어용👍👍,"커피가 맛있어요, 음료가 맛있어요, 인테리어가 멋져요","넓은, 위생"
112189,브라운시티 로스팅랩,편하게 이야기하기 좋아요~,"대화하기 좋아요, 인테리어가 멋져요, 커피가 맛있어요",아늑
112204,브라운시티 로스팅랩,좋아요,"매장이 청결해요, 화장실이 깨끗해요, 커피가 맛있어요",
112211,브라운시티 로스팅랩,굿,뷰가 좋아요,
112218,브라운시티 로스팅랩,굿,대화하기 좋아요,
112220,브라운시티 로스팅랩,좋아요,매장이 청결해요,
112222,브라운시티 로스팅랩,좋아요,"매장이 청결해요, 디저트가 맛있어요, 커피가 맛있어요",
112227,브라운시티 로스팅랩,맛있어요~,"디저트가 맛있어요, 음료가 맛있어요",
